UniqueID;ScientificName_corrected;ScientificName;Data;taxon_key;Species;Level;Genus;Family;Order;Class;DemersPelagic;EnvTemp;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel;Protein_mu;Protein_l95;Protein_l50;Protein_u50;Protein_u95;Zinc_mu;Zinc_l95;Zinc_l50;Zinc_u50;Zinc_u95;Iron_mu;Iron_l95;Iron_l50;Iron_u50;Iron_u95;Calcium_mu;Calcium_l95;Calcium_l50;Calcium_u50;Calcium_u95;Omega3_mu;Omega3_l95;Omega3_l50;Omega3_u50;Omega3_u95;Vitamin_A_mu;Vitamin_A_l95;Vitamin_A_l50;Vitamin_A_u50;Vitamin_A_u95;Selenium_mu;Selenium_l95;Selenium_l50;Selenium_u50;Selenium_u95
1513;Glyptocephalus cynoglossus;Glyptocephalus cynoglossus;initial;600026;Glyptocephalus cynoglossus;species;Glyptocephalus;Pleuronectidae;Pleuronectiformes;Actinopterygii;demersal;temperate;1570;60;flat;benthic;0.1;6.54;3.2;species;species;species;species;species;species;species;18.2487244175802;17.2974027938702;17.9163206338632;18.2487244175802;19.260193224209;0.314342902505649;0.212336616921636;0.273399868609084;0.314342902505649;0.489470923259886;0.146702229292788;0.0767569430849163;0.11675943520069;0.146702229292788;0.29766567549924;42.3898016325778;15.0573644302465;29.7549484642059;42.3898016325778;118.728439251714;4.27928210509636;2.16514900434571;3.41797706714786;4.27928210509636;7.9620942028843;36.4439248300048;3.46698189280308;17.2937167241547;36.4439248300048;314.70573860978;18.7186252205088;9.51070174477078;14.8792856360234;18.7186252205088;37.5534186690717
1514;Glyptocephalus zachirus;Glyptocephalus zachirus;initial;604238;Glyptocephalus zachirus;species;Glyptocephalus;Pleuronectidae;Pleuronectiformes;Actinopterygii;demersal;temperate;900;60;flat;benthic;0.11;6.2;3.2;species;species;species;species;species;species;species;18.4373578520341;17.5059046515802;18.1113758287011;18.4373578520341;19.4191426133322;0.296806177682164;0.201807478241779;0.25888145075441;0.296806177682164;0.459436234647755;0.139540771238191;0.0733766964652415;0.111240612977259;0.139540771238191;0.280245319137574;39.6635553510924;14.1142676689283;27.9072664951201;39.6635553510924;110.035864161572;4.06621823669095;2.16369601475926;3.3088948740783;4.06621823669095;7.25211341727111;37.0955503834454;3.4944742440616;17.6252581800607;37.0955503834454;329.865598251085;15.9215544259744;8.19883266325899;12.6684937612038;15.9215544259744;31.3107149684368
1515;Gnathanodon speciosus;Gnathanodon speciosus;initial;604464;Gnathanodon speciosus;species;Gnathanodon;Carangidae;Perciformes;Actinopterygii;reef_associated;tropical;80;120;fusiform;benthic;0.51;1.27;3.8;species;species;species;species;species;species;species;20.2374120919135;19.1338623652547;19.8533749865375;20.2374120919135;21.4049931673582;0.555994787003016;0.276949457033235;0.433893951239027;0.555994787003016;1.31623650146958;1.8541697050303;0.711080318751006;1.28916240546653;1.8541697050303;7.76436099478367;136.101991087975;41.2894945056556;90.7164522773538;136.101991087975;483.781150949974;2.95767572071924;1.02180177386434;2.15148897194249;2.95767572071924;6.90033176540269;26.0850738646944;1.09442670914685;10.1281788372842;26.0850738646944;350.151525954995;57.1315111943198;14.8357209211838;36.9525610576852;57.1315111943198;223.849156858765
1516;Gnathodentex aureolineatus;Gnathodentex aureolineatus;initial;601832;Gnathodentex aureolineatus;species;Gnathodentex;Lethrinidae;Perciformes;Actinopterygii;reef_associated;tropical;30;30;fusiform;benthic;0.33;4.32;3.65;species;family;family;species;species;species;species;19.4137106323;18.2907379395466;19.018678481494;19.4137106323;20.6042260519503;0.754774446394371;0.356183134943368;0.57658570435518;0.754774446394371;1.98572712874692;1.70446088489441;0.638371989763305;1.16844256595335;1.70446088489441;7.41448309427623;638.12301154472;193.56472550614;421.641845939405;638.12301154472;2309.35206014767;3.57648932223055;1.28282959983447;2.62454979684127;3.57648932223055;8.35534759774484;91.3741491025188;13.5188691386706;48.2382641030193;91.3741491025188;561.958161863138;17.3373174190824;3.66363307197784;10.7919224791925;17.3373174190824;74.752026861095
1517;Gobionotothen acuta;Gobionotothen acuta;initial;607040;Gobionotothen acuta;species;Gobionotothen;Nototheniidae;Perciformes;Actinopterygii;demersal;polar_deep;300;35;fusiform;benthic;0.18;3.9;3.25;species;species;species;genus;species;species;species;18.685895118984;17.8359887543072;18.3849727668302;18.685895118984;19.5870670438734;0.319267908957325;0.209702155431118;0.274848901579589;0.319267908957325;0.501704292647981;0.240642516735422;0.130469177151376;0.193910587828878;0.240642516735422;0.472974955192912;62.9739183475443;22.8097435149562;44.3551525468813;62.9739183475443;171.894507464703;7.56205306732714;4.51577579294644;6.35121075875652;7.56205306732714;12.4137649566815;3.32553922219988;0;1.04780135547913;3.32553922219988;39.8035212777967;8.2585598356676;2.41837760005202;5.54480049408092;8.2585598356676;24.8793644198121
1518;Gobionotothen gibberifrons;Gobionotothen gibberifrons;initial;607041;Gobionotothen gibberifrons;species;Gobionotothen;Nototheniidae;Perciformes;Actinopterygii;demersal;polar_deep;429;55;fusiform;benthic;0.07;9.7;3.3;species;species;species;species;species;species;species;18.4398295982363;17.5599574543871;18.1385608564507;18.4398295982363;19.3775042523509;0.331869209152106;0.210340992138296;0.281722270023506;0.331869209152106;0.545926722268301;0.268366304281778;0.14135723360832;0.214300389544034;0.268366304281778;0.541341386122067;44.6426358534531;16.0563755391831;31.6435298476078;44.6426358534531;123.350284463258;6.3616924741674;3.92902083742769;5.40392146110814;6.3616924741674;10.0533870654989;4.73659758257387;0;1.36201134709915;4.73659758257387;82.7650575796189;8.0147071447205;2.07289802026834;5.20103641369426;8.0147071447205;26.3439764868463
1519;Gobius niger;Gobius niger;initial;600072;Gobius niger;species;Gobius;Gobiidae;Perciformes;Actinopterygii;demersal;temperate;96;18;fusiform;benthic;0.3;2.65;3.3;species;species;species;species;species;species;species;20.1880239355316;19.2367429886346;19.8600978511732;20.1880239355316;21.1661417670818;0.3966222376782;0.261606877168616;0.342247236354267;0.3966222376782;0.627843940129381;0.238819362173796;0.121203641184702;0.188868328572279;0.238819362173796;0.504878575148131;193.860896739544;69.2346875311781;135.043316032437;193.860896739544;560.565390684332;8.66848391636164;5.21641505446888;7.3104223262799;8.66848391636164;14.2133083853265;18.6030774172403;2.85606726598231;10.5008260842352;18.6030774172403;92.6513043576037;4.64891097328647;1.5246064175169;3.2802290722099;4.64891097328647;11.6274888042697
1520;Gomphosus caeruleus;Gomphosus caeruleus;initial;NA;Gomphosus caeruleus;species;Gomphosus;Labridae;Perciformes;Actinopterygii;reef_associated;tropical;35;30;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species;19.3993332905511;18.3171847758197;19.018557403304;19.3993332905511;20.5349879647245;0.761098773194213;0.363161896485091;0.584009711999463;0.761098773194213;1.95714810842915;1.72845593524414;0.657306115523811;1.18953714360869;1.72845593524414;7.42200161019993;605.989464209785;185.133616018787;403.055519263696;605.989464209785;2150.09205561592;3.79782961619867;1.43883168089489;2.80878782561039;3.79782961619867;8.67792482294666;85.4525533205408;13.3276987843545;46.26100197612;85.4525533205408;484.081408535038;20.0036886887277;4.5326177832138;12.6655450275003;20.0036886887277;81.997594961523
1521;Gomphosus varius;Gomphosus varius;initial;605626;Gomphosus varius;species;Gomphosus;Labridae;Perciformes;Actinopterygii;reef_associated;tropical;35;30;fusiform;benthic;0.4;3.18;3.5;species;family;family;genus;species;species;species;19.3993332905511;18.3171847758197;19.018557403304;19.3993332905511;20.5349879647245;0.761098773194213;0.363161896485091;0.584009711999463;0.761098773194213;1.95714810842915;1.72845593524414;0.657306115523811;1.18953714360869;1.72845593524414;7.42200161019993;605.989464209785;185.133616018787;403.055519263696;605.989464209785;2150.09205561592;3.79782961619867;1.43883168089489;2.80878782561039;3.79782961619867;8.67792482294666;85.4525533205408;13.3276987843545;46.26100197612;85.4525533205408;484.081408535038;20.0036886887277;4.5326177832138;12.6655450275003;20.0036886887277;81.997594961523
1522;Gracila albomarginata;Gracila albomarginata;initial;606477;Gracila albomarginata;species;Gracila;Serranidae;Perciformes;Actinopterygii;reef_associated;tropical;120;40;fusiform;pelagic;0.24;3.78;4.2;species;family;family;species;species;species;species;20.3778909283188;19.123603460716;19.9383813084283;20.3778909283188;21.6713435537607;0.818146556977245;0.367201969095029;0.608971128848819;0.818146556977245;2.27673757148286;1.88914519508785;0.659718584841631;1.26599750275899;1.88914519508785;9.50455693630742;430.353887434663;116.772373257411;277.140975907452;430.353887434663;1665.00052442267;3.70183620337741;1.58856199789569;2.82869485104219;3.70183620337741;7.8077144333879;77.9854968472045;6.65677981751538;34.3679248538287;77.9854968472045;771.328990553609;48.534273100178;11.1762925617704;30.1513501253914;48.534273100178;215.647615153433
2720;Gramma brasiliensis;Gramma brasiliensis;SERF;NA;Gramma brasiliensis;species;Gramma;Grammatidae;Perciformes;Actinopterygii;reef_associated;tropical;180;6.6;elongate;pelagic;0.648517146401985;3.21902255639098;3.5;species;order;order;species;species;species;species;18.4279579048903;16.9569150539911;17.900577980663;18.9475511785503;19.9832284478457;1.8875135101646;0.653103544391322;1.27530195816177;2.93062400753272;8.83253415734312;1.41476605567411;0.457393994702056;0.920857306472304;2.27703780923511;7.56203192196759;2536.66344223155;548.373730578778;1490.06500416306;4331.75696566262;12625.109910878;4.56704378288064;1.33641268915256;3.14071390310796;6.50672073854886;12.416601886353;152.435787803464;6.49222882337944;54.8616039784551;419.410442881057;2979.95365698256;30.6566079568953;5.34258483909279;17.7270814830653;52.8895602834922;154.921685000326
2721;Gramma melacara;Gramma melacara;SERF;NA;Gramma melacara;species;Gramma;Grammatidae;Perciformes;Actinopterygii;reef_associated;tropical;50;10;fusiform;benthic;0.648517146401985;3.21902255639098;4.2;species;order;order;species;species;species;species;19.5034408881812;18.0669527864001;18.9937114764652;20.0243718763519;21.0370049901796;0.830041402174416;0.354908608035932;0.606813683418773;1.16319387430652;2.53430295977166;1.50322977588296;0.50815513673979;0.994232535377385;2.42829697507044;7.99648677843478;1708.35844213241;410.733304296034;1045.3976547318;2819.74523997656;7847.3983503854;4.26410017137349;1.31844848852512;2.98869192461725;5.99688068588964;11.1081843283365;51.474670315637;4.79858004285581;23.5403174086083;109.051894379588;440.594214357402;12.8153881606459;2.01303677658892;7.40640300336632;22.0357174493346;64.1688735512892
1523;Grammatorcynus bilineatus;Grammatorcynus bilineatus;initial;600104;Grammatorcynus bilineatus;species;Grammatorcynus;Scombridae;Perciformes;Actinopterygii;reef_associated;subtropical;291.25;100;fusiform;pelagic;0.58;2.6;4.18;family;family;family;species;species;species;species;23.2918247599462;22.0065149363887;22.8513033787932;23.2918247599462;24.6561523343274;0.321464132022875;0.168581146554933;0.25496687290298;0.321464132022875;0.681569487600156;1.58784545115277;0.595378639963823;1.10061975747388;1.58784545115277;6.82895586674471;139.673671688364;39.7239135499224;90.6159247590245;139.673671688364;495.472431858118;1.88522602152318;0.589163725178816;1.3501364578552;1.88522602152318;4.2344141517708;13.3850172618494;0.474982225679699;5.68641131504869;13.3850172618494;131.254286936615;28.7765676387258;7.52782622585026;18.6264219456388;28.7765676387258;110.579161962021
1524;Grammistes sexlineatus;Grammistes sexlineatus;initial;604925;Grammistes sexlineatus;species;Grammistes;Serranidae;Perciformes;Actinopterygii;reef_associated;tropical;130;30;fusiform;benthic;0.24;3.78;3.98;species;family;family;species;species;species;species;19.1783887523316;18.0581606524967;18.7901422309879;19.1783887523316;20.3470958633674;0.825062519999388;0.383492462120705;0.623777905514735;0.825062519999388;2.21326802579184;1.93813105678936;0.698609373888467;1.30957614178203;1.93813105678936;9.44733954044126;798.37758691996;231.560399429667;518.019503063106;798.37758691996;2961.29306870585;4.17116267219445;1.67933742750563;3.11896590628036;4.17116267219445;9.26115820341787;59.3085632268468;8.09628212104334;30.6340056741054;59.3085632268468;389.892900984793;30.4384941430502;7.33031184345423;19.4840326351903;30.4384941430502;124.199644094098
1525;Grammoplites suppositus;Grammoplites suppositus;initial;628128;Grammoplites suppositus;species;Grammoplites;Platycephalidae;Scorpaeniformes;Actinopterygii;demersal;subtropical;94;25;fusiform;benthic;0.51;1.5;3.8;species;species;species;species;species;species;species;21.8160478785123;20.9358583564194;21.5110692009898;21.8160478785123;22.7037437960413;0.633120747254906;0.405488779554412;0.540676278292413;0.633120747254906;1.03369956267146;1.15803373468202;0.530636766758137;0.868568901175492;1.15803373468202;3.06426802442601;715.833785636939;234.417637377797;490.026661844149;715.833785636939;2209.6149035159;5.33178680300295;3.48555573570988;4.61460458799978;5.33178680300295;7.95328667266356;4.38478097396564;0;1.91674773390836;4.38478097396564;31.2698359461595;8.79502542692467;3.1988565279243;6.30591213753682;8.79502542692467;22.345961965859
2722;Gymnocaesio gymnoptera;Gymnocaesio gymnoptera;SERF;NA;Gymnocaesio gymnoptera;species;Gymnocaesio;Caesionidae;Perciformes;Actinopterygii;reef_associated;tropical;50;18;fusiform;pelagic;0.16;4.9;3.8;species;species;species;species;species;species;species;19.9229879149613;18.5637414973011;19.4412986926316;20.4143217377484;21.3607594824889;0.969593635155127;0.404370009992118;0.704903205329028;1.37900611651131;3.07346547748005;1.73763184651608;0.585223157495862;1.14998021195525;2.84777246690114;9.65532785278674;972.62680882813;239.788048222845;598.664047513937;1596.11733202263;4330.55807045426;4.44901926931516;1.60872767554366;3.22104805739376;6.04687932723597;10.6255799484433;171.396511145959;13.4065249678818;72.1801128082979;400.41206129601;1968.10389906661;26.4392046142927;5.11865038972083;15.6786335755063;44.1080625538755;131.349890423009
1526;Gymnocephalus cernua;Gymnocephalus cernua;initial;604474;Gymnocephalus cernua;species;Gymnocephalus;Percidae;Perciformes;Actinopterygii;demersal;temperate;29;25;fusiform;benthic;0.74;1.11;3.3;family;species;species;species;species;species;species;21.2904026263584;20.1925916255563;20.9034751886092;21.2904026263584;22.4283979840635;0.300754039073685;0.204712780491385;0.262607847678289;0.300754039073685;0.4528186850636;0.204882235649397;0.10947923677721;0.164837279581187;0.204882235649397;0.403340723870236;84.4328228607223;32.3761325267131;60.2297305185277;84.4328228607223;220.161856619306;6.88501738733866;3.97052875645996;5.73691047830464;6.88501738733866;11.6768884610623;9.23198688821766;0.999180995204822;4.96189576647661;9.23198688821766;50.9115762592612;3.87171289436281;1.33068906068903;2.78081066878073;3.87171289436281;9.36737197897678
1527;Gymnocranius euanus;Gymnocranius euanus;initial;601837;Gymnocranius euanus;species;Gymnocranius;Lethrinidae;Perciformes;Actinopterygii;reef_associated;tropical;50;45;fusiform;benthic;0.23;4.32;3.37;species;species;family;species;species;species;species;19.1566393855957;18.1134122397019;18.7880855742961;19.1566393855957;20.2616548578712;0.786760308701252;0.376636845238059;0.605748012449818;0.786760308701252;2.0287166984965;1.95951236639107;0.741556564700182;1.3477492082492;1.95951236639107;8.70394864321161;467.281429270389;146.266452620898;314.033215319091;467.281429270389;1617.65011764409;3.68118335705174;1.36569083630132;2.71561385800667;3.68118335705174;8.39153985847332;106.189950315294;15.8534229096669;56.3349109109212;106.189950315294;668.483616152951;25.2251589509983;6.10004560861683;16.0769844376086;25.2251589509983;101.346359988352
1528;Gymnocranius grandoculis;Gymnocranius grandoculis;initial;601834;Gymnocranius grandoculis;species;Gymnocranius;Lethrinidae;Perciformes;Actinopterygii;reef_associated;tropical;170;80;fusiform;benthic;0.23;4.32;3.98;species;species;family;species;species;species;species;19.420062679007;18.3811253550487;19.0533608178559;19.420062679007;20.4963823741366;0.716561369459435;0.351424864120444;0.556949427510555;0.716561369459435;1.77077364570806;2.18579481621147;0.811581698459529;1.49452430842351;2.18579481621147;10.2460825101272;291.932207790099;94.6318031723778;198.112902992945;291.932207790099;989.302099059502;3.23576536559867;1.24200281062719;2.4027751618894;3.23576536559867;7.22360121440526;48.2298582269411;6.63334594034666;25.1881962445995;48.2298582269411;304.194353498494;44.8295046544931;12.0574078538717;29.2962551869875;44.8295046544931;169.58685432439
250;Gymnocranius griseus;Gymnocranius griseus;SAU;601833;Gymnocranius griseus;species;Gymnocranius;Lethrinidae;Perciformes;Actinopterygii;reef_associated;tropical;80;35;fusiform;benthic;0.22;3.2;3.2;species;species;species;species;species;species;species;18.8852933254611;17.8544764111554;18.523825838671;18.8852933254611;19.965526157393;0.872927833263536;0.40956922307024;0.66273710991588;0.872927833263536;2.35408864782919;2.04502315540083;0.753763596102804;1.39602809443113;2.04502315540083;9.5663856012949;638.434668236679;195.081849770516;424.891610573257;638.434668236679;2254.17404773091;4.4583983595379;1.75945000715463;3.31977456847512;4.4583983595379;10.0122555138194;109.807151869821;16.2413181036266;58.0931136227826;109.807151869821;684.563203668869;30.5033027990727;7.61970967334987;19.6330086619152;30.5033027990727;118.798531635026
251;Gymnocranius microdon;Gymnocranius microdon;SAU;601839;Gymnocranius microdon;species;Gymnocranius;Lethrinidae;Perciformes;Actinopterygii;reef_associated;tropical;50;45;fusiform;benthic;0.27;2.5;3.4;species;species;species;species;species;species;species;19.3665719432737;18.3439097924623;19.0081818697459;19.3665719432737;20.4449679034497;0.740275415086602;0.355790339437866;0.569078697977078;0.740275415086602;1.88505729053729;1.85157473204085;0.709420709391678;1.2826521535311;1.85157473204085;8.02910538932263;448.636933077453;137.298281478715;298.732233096708;448.636933077453;1585.75575430806;3.92373670724893;1.57758001511666;2.9409560536172;3.92373670724893;8.61274321115667;78.5714811680624;11.1583229620732;41.2178229124811;78.5714811680624;496.745628453815;30.6571104181611;7.63843326139765;19.7722874768803;30.6571104181611;119.912734687562
1529;Gymnosarda unicolor;Gymnosarda unicolor;initial;600106;Gymnosarda unicolor;species;Gynmosarda;Scombridae;Perciformes;Actinopterygii;reef_associated;tropical;250;248;fusiform;pelagic;0.12;4.6;4.5;species;species;species;species;species;species;species;20.9577712453127;19.7210843039556;20.5230731568735;20.9577712453127;22.2352512591361;0.616804955543643;0.291985835247718;0.470705554851861;0.616804955543643;1.56663182538192;2.32597512502648;0.803882442467043;1.550043704311;2.32597512502648;12.2057901909419;73.6696893475719;19.870672949078;46.957829236924;73.6696893475719;279.385724473279;2.30363326023571;0.854690622744616;1.71553860626157;2.30363326023571;5.03223821367778;41.0272779331651;2.50773476228537;16.8677057262317;41.0272779331651;510.652587010223;112.551367897121;26.1413610471631;69.2305204588214;112.551367897121;517.892437769277
596;Gymnoscopelus bolini;Gymnoscopelus bolini;SAU;606988;Gymnoscopelus bolini;species;Gymnoscopelus;Myctophidae;Myctophiformes;Actinopterygii;demersal;temperate;4200;28;elongate;pelagic;0.13;5.6;3.3;species;species;species;species;species;species;species;18.7789342695957;17.6580711951206;18.3860507705436;18.7789342695957;19.9452904874249;0.849002075857361;0.477448428335844;0.693447981920197;0.849002075857361;1.62526450615457;0.289274675457544;0.145823844549746;0.227106281145695;0.289274675457544;0.608595771666244;176.754305641057;55.2110554855917;117.823731099786;176.754305641057;560.619361165966;8.16351023501621;4.51880557548324;6.68882341501386;8.16351023501621;14.1765172188224;30.5291913446971;0.350854009605054;10.0475513398377;30.5291913446971;765.179059432657;28.9121770481784;12.1296822418264;21.5210368557997;28.9121770481784;67.6050317465888
1530;Gymnoscopelus braueri;Gymnoscopelus braueri;initial;NA;Gymnoscopelus braueri;species;Gymnoscopelus;Myctophidae;Myctophiformes;Actinopterygii;pelagic_oceanic;polar_deep;2700;13.2;elongate;pelagic;0.33;2.4;3.2;species;species;species;species;species;species;species;18.3952057167088;17.2879611524869;18.0076989032317;18.3952057167088;19.5956388855783;0.564607313275661;0.331971992281716;0.467584868046595;0.564607313275661;1.02755724170628;0.200443542366676;0.107867081072489;0.16065775600099;0.200443542366676;0.392592406416495;160.791620746306;53.3922716668102;109.99910649171;160.791620746306;481.452524960185;6.46115775058032;2.85738263252678;4.96534833288495;6.46115775058032;13.3444324065499;5.54406350508769;0;1.02525529440032;5.54406350508769;212.359849304973;18.7579230324049;6.27237154159636;13.0132558574497;18.7579230324049;52.9268322989757
597;Gymnoscopelus fraseri;Gymnoscopelus fraseri;SAU;606992;Gymnoscopelus fraseri;species;Gymnoscopelus;Myctophidae;Myctophiformes;Actinopterygii;pelagic_neritic;subtropical;250;8.8;elongate;pelagic;0.37;2.3;3.3;species;species;species;genus;species;species;species;19.8266686389585;18.7155843859861;19.4367746031118;19.8266686389585;21.0238580688391;1.70889022056555;0.935923552588431;1.36917120695549;1.70889022056555;3.58382501313441;1.69257585202337;0.722557469398024;1.24239984921402;1.69257585202337;5.2504555833826;2431.12877431038;722.373338570425;1615.8930983882;2431.12877431038;8293.50325625251;6.73254160833119;3.59301901980572;5.45174987216357;6.73254160833119;12.1652371345988;35.2788598207104;2.54016488979228;15.5946650187954;35.2788598207104;384.598180241783;7.29309387934597;2.06797167448129;4.88922701177605;7.29309387934597;22.5535806081839
1531;Gymnoscopelus nicholsi;Gymnoscopelus nicholsi;initial;606990;Gymnoscopelus nicholsi;species;Gymnoscopelus;Myctophidae; Myctophiformes;Actinopterygii;pelagic_oceanic;polar_deep;1816.67;15.33;elongate;pelagic;0.31;2.76;3.3;genus;genus;genus;genus;genus;genus;genus;18.5815979329108;17.5114869016505;18.211537384781;18.5815979329108;19.7375482482364;0.527207768543281;0.319841832329837;0.441909098022067;0.527207768543281;0.922000763689104;0.194457987328874;0.107355229525674;0.157209184294563;0.194457987328874;0.373187303067563;134.674303232707;47.7298243756224;94.2096235217862;134.674303232707;383.221094627579;5.84137013073995;2.60247293460083;4.50186217375467;5.84137013073995;11.87314236937;5.48154389739197;0;1.05423715043762;5.48154389739197;193.101499711643;16.6169929033422;5.91706758485677;11.7838311402246;16.6169929033422;43.2906169542455
633;Gymnothorax berndti;Gymnothorax berndti;SAU;607459;Gymnothorax berndti;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;subtropical;303;100;elongate;benthic;0.12;5.1;4.5;species;species;species;species;species;species;species;20.913121401564;19.7744354706412;20.5234575105292;20.913121401564;22.0998616372605;0.402599699156545;0.211391647129704;0.319942864860581;0.402599699156545;0.883741238373835;1.21804683540503;0.492453459027047;0.874055705649915;1.21804683540503;4.31476003955065;325.675060354915;102.070067148136;219.57356922272;325.675060354915;1102.17896845188;1.37692084028646;0.339425308197906;0.944061030130239;1.37692084028646;3.2386706770238;11.055639053081;0.63376911020766;5.07566477270997;11.055639053081;88.2658404753285;22.7043895648443;5.8924789439868;14.833873629886;22.7043895648443;80.5983833920595
774;Gymnothorax elegans;Gymnothorax elegans;SAU;623130;Gymnothorax elegans;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;tropical;450;64.7;elongate;benthic;0.18;3.6;4.01;species;species;species;genus;species;species;species;18.1801735520683;17.0698265900652;17.7882287444694;18.1801735520683;19.3334983826304;1.10860461097124;0.493264165044655;0.821888720252275;1.10860461097124;3.2694482453249;1.74370553145329;0.640795492048854;1.19429182485914;1.74370553145329;7.92371422193279;487.837767160589;147.21086984558;320.98526205003;487.837767160589;1744.33392789617;2.95804899355862;0.940990205341246;2.09856799134204;2.95804899355862;7.2292728778134;43.4085859113653;3.18655224755595;19.0272398374522;43.4085859113653;446.60183519209;74.4260517914133;18.3475204134322;47.1543088092064;74.4260517914133;289.195080973009
570;Gymnothorax fimbriatus;Gymnothorax fimbriatus;SAU;606495;Gymnothorax fimbriatus;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;tropical;50;80;elongate;benthic;0.14;4.5;4;species;species;species;species;species;species;species;18.8149301054711;17.6981341588303;18.4323634064391;18.8149301054711;19.9882417909784;0.858455491842014;0.401827996911352;0.649685986312558;0.858455491842014;2.30185504060881;1.37479290583133;0.54562257220323;0.971007628727324;1.37479290583133;5.16011877588256;323.514711208556;98.9292205625457;215.356047051389;323.514711208556;1140.24276529808;2.14297182808938;0.540141713421206;1.46184723085257;2.14297182808938;5.45179990618896;58.1355132353964;6.75222106907034;28.5577970854279;58.1355132353964;454.620724541093;37.6899783637545;8.54583104475023;23.3951625913713;37.6899783637545;153.411586612914
453;Gymnothorax flavimarginatus;Gymnothorax flavimarginatus;SAU;605392;Gymnothorax flavimarginatus;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;tropical;150;240;elongate;benthic;0.05;11;4.2;species;species;species;species;species;species;species;18.7022810893484;17.4924576894723;18.2768881638864;18.7022810893484;20.0046037916117;0.833033172611084;0.382968615743959;0.630899766601384;0.833033172611084;2.26361694431976;1.78003877731857;0.641050738005774;1.21027287861115;1.78003877731857;8.3578543783193;124.007140853384;34.9121015324662;80.7998003933033;124.007140853384;468.329175642447;1.43305047807797;0.0864591078061531;0.847534338777361;1.43305047807797;4.58014828799669;53.9025970219113;3.23760798459723;21.9024097575658;53.9025970219113;704.53448823474;57.0105923738811;13.0707214735472;35.2679131662708;57.0105923738811;245.998005902461
560;Gymnothorax javanicus;Gymnothorax javanicus;SAU;606380;Gymnothorax javanicus;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;tropical;50;300;elongate;benthic;0.04;13.3;3.9;species;species;species;species;species;species;species;18.8508546982493;17.5396952926667;18.388010960243;18.8508546982493;20.2923990025946;0.767525607108496;0.347965009263939;0.580354423688262;0.767525607108496;2.10119874455422;1.6730136655593;0.587541477011871;1.13280803808376;1.6730136655593;8.08882457897268;87.9644210517044;21.4956518740755;54.8891359181416;87.9644210517044;362.385646338515;1.16973096716326;0;0.600527929494693;1.16973096716326;4.38930936763168;79.8088590115433;4.23142176948415;30.4587713863709;79.8088590115433;1275.37364643991;41.1056894776723;8.15412972165229;24.2063834917363;41.1056894776723;197.781690921557
685;Gymnothorax maderensis;Gymnothorax maderensis;SAU;609033;Gymnothorax maderensis;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;demersal;subtropical;200;100;elongate;benthic;0.12;5.1;4.01;species;species;species;genus;species;species;species;20.5982953305076;19.8033149336335;20.3229530671967;20.5982953305076;21.4254852208339;0.799495980339528;0.515484696156485;0.683587164091732;0.799495980339528;1.30978905454782;1.11884255642842;0.568061240488141;0.87596499349934;1.11884255642842;2.50862979251312;292.541169643098;117.624925930475;212.513575383461;292.541169643098;729.218544303191;2.80233979885034;1.74383587268221;2.39424382126922;2.80233979885034;4.30161833931598;5.6338379600996;0;2.37401160134961;5.6338379600996;46.7920197754829;16.8101069017702;7.63836585846094;12.863609508881;16.8101069017702;37.1657800053167
454;Gymnothorax margaritophorus;Gymnothorax margaritophorus;SAU;605393;Gymnothorax margaritophorus;species;Gymnothorax;Muraenidae;Anguilliformes;Actinopterygii;reef_associated;tropical;25;70;elongate;benthic;0.16;4;3.6;species;species;species;species;species;species;species;18.7494924116323;17.6257273868922;18.3649435055237;18.7494924116323;19.9515701467726;0.86954754559563;0.405692537122536;0.657393431273885;0.86954754559563;2.36815424776969;1.31297467421689;0.526072245694093;0.929507511748203;1.31297467421689;4.84607147881379;340.066813922306;100.578619600696;223.115903820604;340.066813922306;1210.68535853017;2.24255897054179;0.512517616704056;1.49209252403187;2.24255897054179;5.99746174961896;84.7431200715622;10.4171137430989;42.0881943901803;84.7431200715622;667.158303309535;30.1038746397987;6.37008995289535;18.491373548922;30.1038746397987;128.383105636024
